step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,645.635193,0.000222,0.102222
1,0.0010,642.229980,0.005333,0.871111
2,0.0010,643.837341,0.005333,0.871111
3,0.0010,642.011902,0.005556,0.871111
4,0.0010,643.138794,-0.003556,0.871111
5,0.0010,646.085388,-0.000444,0.871111
6,0.0010,644.046692,0.005333,0.871111
7,0.0010,647.374634,-0.001333,0.871111
8,0.0010,643.541443,0.001556,0.871111
9,0.0010,643.770630,-0.017778,0.871111
10,0.0010,644.212585,-0.009111,0.871111
11,0.0010,643.733276,-0.016222,0.871111
12,0.0010,647.759155,0.002889,0.871111
13,0.0010,644.457214,0.004667,0.871111
14,0.0010,648.062195,-0.004667,0.871111
15,0.0010,644.146851,0.000000,0.871111
16,0.0010,646.115051,0.006222,0.871111
17,0.0010,643.931702,0.004667,0.871111
18,0.0010,642.302673,0.003556,0.871111
19,0.0010,644.073975,0.020222,0.871111
20,0.0010,644.438599,0.009778,0.871111
21,0.0010,645.892578,0.003111,0.871111
22,0.0010,647.372375,-0.000222,0.871111
23,0.0010,647.510803,-0.002889,0.871111
24,0.0010,645.905884,0.009333,0.871111
25,0.0010,645.881165,0.003556,0.871111
26,0.0010,645.732544,0.000889,0.871111
27,0.0010,644.358337,0.002222,0.871111
28,0.0010,647.282837,-0.003556,0.871111
29,0.0010,647.616394,-0.008222,0.871111
30,0.0010,646.998230,0.002444,0.871111
31,0.0010,648.894653,0.009778,0.871111
32,0.0010,645.060547,0.002889,0.871111
33,0.0010,645.376038,0.010444,0.871111
34,0.0010,649.370544,-0.005778,0.871111
35,0.0010,645.826660,0.003556,0.871111
36,0.0010,648.385437,0.003778,0.871111
37,0.0010,647.565369,0.004667,0.871111
38,0.0010,644.490662,0.006000,0.871111
39,0.0010,646.101196,0.003778,0.871111
40,0.0010,647.276794,-0.003778,0.871111
41,0.0010,647.664490,0.000222,0.871111
42,0.0010,645.510193,0.001111,0.871111
43,0.0010,646.805664,-0.007778,0.871111
44,0.0010,647.681335,0.007111,0.871111
45,0.0010,647.093323,0.002000,0.871111
46,0.0010,646.201355,-0.012444,0.871111
47,0.0010,645.100769,0.005111,0.871111
48,0.0010,646.679993,0.008889,0.871111
49,0.0010,649.149902,-0.019556,0.871111
50,0.0010,644.814392,0.011333,0.871111
51,0.0121,648.433044,0.018667,0.871111
52,0.0233,644.159180,0.015778,0.871111
53,0.0344,644.122742,0.014444,0.871111
54,0.0455,643.961121,0.048667,0.871111
55,0.0567,645.519836,0.056444,0.871111
56,0.0678,643.895203,0.065111,0.871111
57,0.0789,647.543762,0.078222,0.871111
58,0.0901,646.964539,0.082000,0.871111
59,0.1012,645.355774,0.108444,0.871111
60,0.1123,644.667908,0.106222,0.871111
61,0.1235,647.328674,0.114000,0.871111
62,0.1346,647.894226,0.129333,0.871111
63,0.1457,644.393738,0.138667,0.871111
64,0.1569,648.711121,0.164889,0.871111
65,0.1680,645.238586,0.156667,0.871111
66,0.1791,646.622681,0.170444,0.871111
67,0.1903,646.420349,0.193333,0.871111
68,0.2014,646.435486,0.194889,0.871111
69,0.2125,647.622498,0.203333,0.871111
70,0.2237,647.635193,0.219333,0.871111
71,0.2348,647.638550,0.233111,0.871111
72,0.2459,645.435303,0.239111,0.871111
73,0.2571,649.950806,0.267111,0.871111
74,0.2682,647.477234,0.259556,0.871111
75,0.2793,647.555847,0.278889,0.871111
76,0.2905,644.823486,0.286222,0.871111
77,0.3016,649.214172,0.304667,0.871111
78,0.3127,647.106384,0.292667,0.871111
79,0.3239,646.250122,0.311778,0.871111
80,0.3350,646.769531,0.319556,0.871111
81,0.3461,648.349548,0.343333,0.871111
82,0.3573,648.402100,0.341778,0.871111
83,0.3684,647.132263,0.357556,0.871111
84,0.3795,649.364685,0.364000,0.871111
85,0.3907,648.066528,0.361778,0.871111
86,0.4018,648.520447,0.382889,0.871111
87,0.4129,648.225281,0.390444,0.871111
88,0.4241,648.219666,0.403556,0.871111
89,0.4352,647.656067,0.397778,0.871111
90,0.4463,649.931824,0.428222,0.871111
91,0.4575,648.239746,0.424000,0.871111
92,0.4686,648.470215,0.437778,0.871111
93,0.4797,644.626526,0.441556,0.871111
94,0.4909,644.270020,0.466222,0.871111
95,0.5020,648.006042,0.466222,0.871111
96,0.5131,649.572144,0.480889,0.871111
97,0.5243,645.070007,0.464889,0.871111
98,0.5354,647.540527,0.493556,0.871111
99,0.5465,647.468933,0.497111,0.871111
100,0.5577,648.995056,0.500222,0.871111
101,0.5688,645.825134,0.512667,0.871111
102,0.5799,648.163025,0.523333,0.871111
103,0.5911,645.920532,0.531333,0.871111
104,0.6022,649.153748,0.536444,0.871111
105,0.6133,644.660095,0.538444,0.871111
106,0.6245,646.376648,0.548222,0.871111
107,0.6356,643.479980,0.560889,0.871111
108,0.6468,644.732849,0.570889,0.871111
109,0.6579,645.973450,0.577333,0.871111
110,0.6690,646.166443,0.577556,0.871111
111,0.6802,648.991638,0.589111,0.871111
112,0.6913,646.225281,0.600667,0.871111
113,0.7024,647.208679,0.603778,0.871111
114,0.7136,647.770996,0.612000,0.871111
115,0.7247,644.639099,0.615333,0.871111
116,0.7358,649.046082,0.617556,0.871111
117,0.7470,647.821106,0.639111,0.871111
118,0.7581,644.429688,0.636000,0.871111
119,0.7692,645.164185,0.647778,0.871111
120,0.7804,648.636902,0.652000,0.871111
121,0.7915,646.063721,0.656889,0.871111
122,0.8026,643.576843,0.662889,0.871111
123,0.8138,643.411560,0.682000,0.871111
124,0.8249,643.200195,0.680667,0.871111
125,0.8360,647.167908,0.684444,0.871111
126,0.8472,646.135925,0.687111,0.888889
127,0.8583,644.592285,0.689778,0.888889
